ASCII Trace IXXAT MiniMon V3  Version: 1.1.4.4533
Date: 5/9/2024
Start time: 2:37:37 PM
Stop time: 2:37:37 PM
Overruns:                                                            
Baudrate: 500 kbit/s
"Time","Identifier (hex)","Format","Flags","Data (hex)"
"00:30:32.947","112","Std","","4C CE A0 01 4C 00 00 00"
"00:30:32.954","301","Std","","66 EB 30 EA 00 00 4B 19"
"00:30:32.956","320","Std","","66 E9 EA A2 83 78 40 02"
"00:30:32.957","111","Std","","00 17 00 24 17 00 00 00"
"00:30:32.957","111","Std","","28 00 00 F5 71 D8 01 78"
"00:30:32.957","111","Std","","30 02 88 02 58 52 1A 03"
"00:30:32.958","111","Std","","38 FE DC D1 FC 00 98 FE"
"00:30:32.958","111","Std","","20 DC D1 D8 00 B0 FE C8"
"00:30:32.958","111","Std","","4C D1 E0 00 A4 00 00 00"
"00:30:32.976","112","Std","","00 15 00 24 15 00 00 00"
"00:30:32.976","112","Std","","28 00 00 F5 83 D8 01 78"
"00:30:32.977","112","Std","","30 02 88 02 58 2E 18 03"
"00:30:32.977","112","Std","","38 FE D8 CE AC 01 84 FE"
"00:30:32.977","112","Std","","20 C8 CE BC 01 70 FE D4"
"00:30:32.977","112","Std","","4C CE E8 01 48 00 00 00"
"00:30:32.985","185","Std","","00 14 00 C0 85 00 00 F5"
"00:30:32.986","185","Std","","28 7F 00 00 0F 42 40 00"
"00:30:32.986","183","Std","","00 04 00 3B 03 BE FA 40"
"00:30:32.987","183","Std","","28 00 00 00 00 00 00 00"
"00:30:32.987","180","Std","","00 04 00 18 03 BE FA 40"
"00:30:32.987","180","Std","","28 00 00 00 80 00 00 00"
"00:30:32.987","180","Std","","30 00 00 00 00 00 00 00"
"00:30:32.988","180","Std","","5E 00 00 00 08 B8 20 00"
"00:30:32.988","182","Std","","64 35 04 40 00 40 00 00"
"00:30:32.988","183","Std","","30 00 00 00 00 00 00 00"
"00:30:32.988","101","Std","","66 0E 00 30 78 00 00 00"
"00:30:32.989","183","Std","","38 00 00 00 00 00 00 00"
"00:30:32.989","111","Std","","00 18 00 24 18 00 00 00"
"00:30:32.989","183","Std","","20 00 00 00 00 00 00 00"
"00:30:32.989","111","Std","","28 00 00 F5 8F D8 01 78"
"00:30:32.990","183","Std","","28 00 00 00 00 00 00 00"
"00:30:32.990","111","Std","","30 02 88 02 58 BE 1B 03"
"00:30:32.990","183","Std","","30 00 00 00 00 00 00 00"
"00:30:32.990","111","Std","","38 FE C8 D1 E4 00 9C FE"
"00:30:32.991","183","Std","","38 00 00 00 00 00 00 00"
"00:30:32.991","111","Std","","20 DC D1 E8 00 AC FE CC"
"00:30:32.991","183","Std","","46 00 00 00 07 87 D4 00"
"00:30:32.991","111","Std","","4C D1 DC 00 88 00 00 00"
"00:30:32.992","185","Std","","30 00 00 00 00 00 00 00"
"00:30:32.992","185","Std","","38 00 00 75 30 00 00 0F"
"00:30:32.992","185","Std","","20 42 40 00 00 00 00 00"
"00:30:32.992","185","Std","","28 00 00 00 00 00 75 30"
"00:30:32.993","185","Std","","30 00 00 0D 39 6A 00 00"
"00:30:32.993","185","Std","","38 00 00 00 00 00 00 00"
"00:30:32.993","185","Std","","20 06 C6 60 00 00 00 00"
"00:30:32.993","185","Std","","28 00 00 00 00 00 00 00"
"00:30:32.994","185","Std","","30 00 00 00 00 00 00 40"
"00:30:32.994","185","Std","","38 00 00 00 00 FF FF 8A"
"00:30:32.994","185","Std","","20 D0 00 00 00 00 00 00"
"00:30:32.995","185","Std","","28 75 30 00 00 00 00 00"
"00:30:32.995","185","Std","","30 00 00 00 00 00 00 00"
"00:30:32.995","185","Std","","38 00 00 00 00 00 20 00"
"00:30:32.995","185","Std","","20 00 00 00 00 00 00 00"
"00:30:32.996","185","Std","","28 00 00 00 00 00 00 00"
"00:30:32.996","185","Std","","30 00 00 00 0D C9 00 00"
"00:30:32.996","185","Std","","38 00 00 00 00 00 00 00"
"00:30:32.996","185","Std","","20 00 0E AA 00 00 00 00"
"00:30:32.997","185","Std","","28 00 00 00 00 00 00 02"
"00:30:32.997","185","Std","","30 00 03 02 0E EA 00 00"
"00:30:32.997","185","Std","","38 00 00 00 00 00 00 00"
"00:30:32.997","185","Std","","20 00 00 00 00 00 00 00"
"00:30:32.998","185","Std","","28 00 00 00 00 00 00 00"
"00:30:32.998","185","Std","","30 00 03 DC 00 00 00 00"
"00:30:32.998","185","Std","","5E 00 00 00 00 00 00 00"
"00:30:32.998","18F","Std","","00 09 00 20 02 00 00 F5"
"00:30:32.999","287","Std","","00 0E 00 26 0F 26 00 22"
"00:30:32.999","18F","Std","","28 7F 00 00 00 00 00 00"
"00:30:32.999","287","Std","","28 00 A1 FF FF FF FF FF"
"00:30:32.999","18F","Std","","30 00 00 00 C0 00 00 00"
"00:30:33.000","287","Std","","30 FF 35 30 35 31 33 46"
"00:30:33.000","18F","Std","","38 00 00 00 00 00 00 00"
"00:30:33.000","287","Std","","38 63 0F 63 00 FF FF FF"
"00:30:33.000","18F","Std","","47 00 00 00 00 00 00 00"
"00:30:33.001","287","Std","","20 FF 30 30 44 45 FF FF"
"00:30:33.001","287","Std","","4E FF FF 36 36 35 41 00"
"00:30:33.006","112","Std","","00 16 00 24 16 00 00 00"
"00:30:33.006","112","Std","","28 00 00 F5 A1 D8 01 78"
"00:30:33.006","112","Std","","30 02 88 02 58 9A 19 03"
"00:30:33.007","112","Std","","38 FE C0 CE C4 01 74 FE"
"00:30:33.007","112","Std","","20 C0 CE C0 01 7C FE CC"
"00:30:33.007","112","Std","","4C CE D8 01 5C 00 00 00"
"00:30:33.017","373","Std","","00 58 00 1A 59 C9 07 09"
"00:30:33.017","373","Std","","28 02 02 02 02 02 02 00"
"00:30:33.018","373","Std","","30 03 02 02 02 00 03 1C"
"00:30:33.018","373","Std","","38 02 1F 00 00 00 00 00"
"00:30:33.018","373","Std","","41 00 00 00 00 00 00 00"
"00:30:33.018","111","Std","","00 19 00 24 19 00 00 00"
"00:30:33.019","111","Std","","28 00 00 F5 AD D8 01 78"
"00:30:33.019","111","Std","","30 02 88 02 58 2F 1C 03"
"00:30:33.019","111","Std","","38 FE B4 D1 FC 00 B0 FE"
"00:30:33.019","111","Std","","20 D4 D1 F4 00 94 FE D4"
"00:30:33.020","111","Std","","4C D1 EC 00 98 00 00 00"
"00:30:33.035","209","Std","","00 59 00 0B 58 CB BC FF"
"00:30:33.035","209","Std","","4F FE FF FF FF FF FF 00"
"00:30:33.035","18F","Std","","00 0A 00 20 02 00 00 F5"
"00:30:33.035","18F","Std","","28 B1 00 00 00 00 00 00"
"00:30:33.036","18F","Std","","30 00 00 00 C0 00 00 00"
"00:30:33.036","18F","Std","","38 00 00 00 00 00 00 00"
"00:30:33.036","18F","Std","","47 00 00 00 00 00 00 04"
"00:30:33.037","374","Std","","00 59 00 1A 5A C9 08 0A"
"00:30:33.037","374","Std","","28 02 02 02 02 02 02 00"
"00:30:33.037","374","Std","","30 03 02 02 02 00 03 1C"
"00:30:33.038","374","Std","","38 02 1F 00 00 00 00 00"
"00:30:33.038","374","Std","","41 00 00 00 00 00 00 00"
"00:30:33.040","112","Std","","00 17 00 24 17 00 00 00"
"00:30:33.040","112","Std","","28 00 00 F5 BF D8 01 78"
"00:30:33.040","112","Std","","30 02 88 02 58 0A 1A 03"
"00:30:33.040","112","Std","","38 FE C0 CE AC 01 5C FE"
"00:30:33.041","112","Std","","20 C0 CE C4 01 64 FE BC"
"00:30:33.041","112","Std","","4C CE C4 01 44 00 00 00"
"00:30:33.048","111","Std","","00 1A 00 24 1A 00 00 00"
"00:30:33.048","111","Std","","28 00 00 F5 CB D8 01 78"
"00:30:33.048","111","Std","","30 02 88 02 58 66 1D 03"
"00:30:33.048","111","Std","","38 FE BC D1 F0 00 B0 FE"
"00:30:33.049","111","Std","","20 C8 D1 E0 00 BC FE D8"
"00:30:33.049","111","Std","","4C D1 EC 00 A4 00 00 00"
"00:30:33.065","112","Std","","00 18 00 24 18 00 00 00"
"00:30:33.066","112","Std","","28 00 00 F5 DD D8 01 78"
"00:30:33.066","112","Std","","30 02 88 02 58 0F 1B 03"
"00:30:33.066","112","Std","","38 FE BC CE A4 01 68 FE"
"00:30:33.066","112","Std","","20 B8 CE B0 01 80 FE CC"
"00:30:33.066","112","Std","","4C CE BC 01 80 00 00 00"
"00:30:33.073","301","Std","","66 EC 30 EB 00 00 7C 29"
"00:30:33.074","20D","Std","","00 67 00 24 68 78 01 03"
"00:30:33.074","20D","Std","","28 00 00 A1 67 00 00 00"
"00:30:33.074","20D","Std","","30 03 00 00 67 00 00 00"
"00:30:33.075","20D","Std","","38 10 F5 00 00 60 87 69"
"00:30:33.075","20D","Std","","20 F5 AB 86 F8 59 DC 9F"
"00:30:33.075","20D","Std","","4C 3B 3A 27 EC 00 00 00"
"00:30:33.075","320","Std","","66 EA EB A2 83 78 40 02"
"00:30:33.077","111","Std","","00 1B 00 24 1B 00 00 00"
"00:30:33.077","111","Std","","28 00 00 F5 E9 D8 01 78"
"00:30:33.077","111","Std","","30 02 88 02 58 B2 1E 03"
"00:30:33.078","111","Std","","38 FE CC D1 EC 00 B0 FE"
"00:30:33.078","111","Std","","20 C8 D1 F0 00 AC FE C8"
"00:30:33.078","111","Std","","4C D2 00 00 B0 00 00 00"
"00:30:33.082","212","Std","","00 CE 00 24 CF E6 01 03"
"00:30:33.082","0","Std","","61 6B 6B 00 00 00 00 00"
"00:30:33.082","212","Std","","28 00 00 A1 67 00 00 00"
"00:30:33.082","80","Std","","65 6B 6B 03 C0 C6 BE 00"
"00:30:33.083","212","Std","","30 03 00 00 67 00 00 00"
"00:30:33.083","212","Std","","38 10 F5 00 00 D3 7D 1B"
"00:30:33.083","212","Std","","20 6C 97 5D 00 00 00 00"
"00:30:33.083","212","Std","","4C 03 C0 C4 BA 00 00 00"
"00:30:33.084","211","Std","","00 CE 00 24 CF E6 01 03"
"00:30:33.084","211","Std","","28 00 00 A1 67 00 00 00"
"00:30:33.084","211","Std","","30 03 00 00 67 00 00 00"
"00:30:33.084","211","Std","","38 10 F5 00 00 D3 7D 1B"
"00:30:33.085","211","Std","","20 6C 97 5D 00 00 00 00"
"00:30:33.085","211","Std","","4C 03 C0 CC 32 00 00 00"
"00:30:33.085","185","Std","","00 15 00 C0 85 00 00 F5"
"00:30:33.086","185","Std","","28 E3 00 00 0F 42 40 00"
"00:30:33.086","183","Std","","00 05 00 3B 03 C0 80 BE"
"00:30:33.087","183","Std","","28 00 00 00 00 00 00 00"
"00:30:33.087","180","Std","","00 05 00 18 03 C0 80 BE"
"00:30:33.087","180","Std","","28 00 00 00 80 00 00 00"
"00:30:33.087","180","Std","","30 00 00 00 00 00 00 00"
"00:30:33.088","180","Std","","5E 00 00 00 08 92 03 00"
"00:30:33.088","183","Std","","30 00 00 00 00 00 00 00"
"00:30:33.088","183","Std","","38 00 00 00 00 00 00 00"
"00:30:33.088","101","Std","","66 0F 00 30 79 00 00 00"
"00:30:33.089","183","Std","","20 00 00 00 00 00 00 00"
"00:30:33.089","183","Std","","28 00 00 00 00 00 00 00"
"00:30:33.089","183","Std","","30 00 00 00 00 00 00 00"
"00:30:33.090","183","Std","","38 00 00 00 00 00 00 00"
"00:30:33.090","183","Std","","46 00 00 00 07 75 E5 00"
"00:30:33.090","185","Std","","30 00 00 00 00 00 00 00"
"00:30:33.090","185","Std","","38 00 00 75 30 00 00 0F"
"00:30:33.091","185","Std","","20 42 40 00 00 00 00 00"
"00:30:33.091","185","Std","","28 00 00 00 00 00 75 30"
"00:30:33.091","185","Std","","30 00 00 0D 39 6A 00 00"
"00:30:33.091","185","Std","","38 00 00 00 00 00 00 00"
"00:30:33.092","185","Std","","20 06 C6 60 00 00 00 00"
"00:30:33.092","185","Std","","28 00 00 00 00 00 00 00"
"00:30:33.092","185","Std","","30 00 00 00 00 00 00 40"
"00:30:33.092","185","Std","","38 00 00 00 00 FF FF 8A"
"00:30:33.093","185","Std","","20 D0 00 00 00 00 00 00"
"00:30:33.093","185","Std","","28 75 30 00 00 00 00 00"
"00:30:33.093","185","Std","","30 00 00 00 00 00 00 00"
"00:30:33.093","185","Std","","38 00 00 00 00 00 20 00"
"00:30:33.094","185","Std","","20 00 00 00 00 00 00 00"
"00:30:33.094","185","Std","","28 00 00 00 00 00 00 00"
"00:30:33.094","185","Std","","30 00 00 00 0D C9 00 00"
"00:30:33.094","185","Std","","38 00 00 00 00 00 00 00"
"00:30:33.095","185","Std","","20 00 0E AA 00 00 00 00"
"00:30:33.095","185","Std","","28 00 00 00 00 00 00 02"
"00:30:33.095","185","Std","","30 00 03 02 10 32 00 00"
"00:30:33.096","185","Std","","38 00 00 00 00 00 00 00"
"00:30:33.096","185","Std","","20 00 00 00 00 00 00 00"
"00:30:33.096","185","Std","","28 00 00 00 00 00 00 00"
"00:30:33.096","185","Std","","30 00 03 DC 00 00 00 00"
"00:30:33.097","112","Std","","00 19 00 24 19 00 00 00"
"00:30:33.097","185","Std","","5E 00 00 00 00 00 00 00"
"00:30:33.097","112","Std","","28 00 00 F5 FC D8 01 78"
"00:30:33.097","18F","Std","","00 0B 00 20 02 00 00 F5"
"00:30:33.098","112","Std","","30 02 88 02 58 B1 1C 03"
"00:30:33.098","18F","Std","","28 E3 00 00 00 00 00 00"
"00:30:33.098","112","Std","","38 FE BC CE D0 01 74 FE"
"00:30:33.098","18F","Std","","30 00 00 00 C0 00 00 00"
"00:30:33.098","112","Std","","20 D8 CE C4 01 58 FE B4"
"00:30:33.099","18F","Std","","38 00 00 00 00 00 00 00"
"00:30:33.099","112","Std","","4C CE B8 01 6C 00 00 00"
"00:30:33.099","18F","Std","","47 00 00 00 00 00 00 00"
"00:30:33.099","287","Std","","00 0F 00 26 10 26 00 22"
"00:30:33.100","287","Std","","28 00 A1 FF FF FF FF FF"
"00:30:33.100","287","Std","","30 FF 35 30 35 31 33 46"
"00:30:33.100","287","Std","","38 63 0F 63 00 FF FF FF"
"00:30:33.100","287","Std","","20 FF 30 30 44 45 FF FF"
"00:30:33.101","287","Std","","4E FF FF 36 36 35 41 00"
"00:30:33.106","212","Std","","00 CF 00 24 D0 E6 01 03"
"00:30:33.106","111","Std","","00 1C 00 24 1C 00 00 00"
"00:30:33.107","212","Std","","28 00 00 A1 67 00 00 00"
"00:30:33.107","111","Std","","28 00 00 F6 07 D8 01 78"
"00:30:33.107","212","Std","","30 03 00 00 67 00 00 00"
"00:30:33.107","111","Std","","30 02 88 02 58 FF 1F 03"
"00:30:33.108","212","Std","","38 10 F5 00 00 D3 7D 1B"
"00:30:33.108","111","Std","","38 FE D8 D1 EC 00 A4 FE"
"00:30:33.108","212","Std","","20 6C 97 5D 00 00 00 00"
"00:30:33.108","111","Std","","20 C8 D2 00 00 98 FE C0"
"00:30:33.109","212","Std","","4C 03 C1 24 70 00 00 00"
"00:30:33.109","111","Std","","4C D1 E0 00 A4 00 00 00"
"00:30:33.111","211","Std","","00 CF 00 24 D0 E6 01 03"
"00:30:33.112","211","Std","","28 00 00 A1 67 00 00 00"
"00:30:33.112","211","Std","","30 03 00 00 67 00 00 00"
"00:30:33.112","211","Std","","38 10 F5 00 00 D3 7D 1B"
"00:30:33.112","211","Std","","20 6C 97 5D 00 00 00 00"
"00:30:33.113","211","Std","","4C 03 C1 38 B5 00 00 00"
"00:30:33.125","112","Std","","00 1A 00 24 1A 00 00 00"
"00:30:33.125","112","Std","","28 00 00 F6 19 D8 01 78"
"00:30:33.126","112","Std","","30 02 88 02 58 38 1D 03"
"00:30:33.126","112","Std","","38 FE C0 CE B0 01 70 FE"
"00:30:33.126","112","Std","","20 BC CE D4 01 70 FE CC"
"00:30:33.126","112","Std","","4C CE D8 01 5C 00 00 00"
"00:30:33.135","18F","Std","","00 0C 00 20 02 00 00 F6"
"00:30:33.135","18F","Std","","28 15 00 00 00 00 00 00"
"00:30:33.136","18F","Std","","30 00 00 00 C0 00 00 00"
"00:30:33.136","18F","Std","","38 00 00 00 00 00 00 00"
"00:30:33.136","18F","Std","","47 00 00 00 00 00 00 04"
"00:30:33.136","111","Std","","00 1D 00 24 1D 00 00 00"
"00:30:33.137","111","Std","","28 00 00 F6 25 D8 01 78"
"00:30:33.137","111","Std","","30 02 88 02 58 BA 20 03"
"00:30:33.137","111","Std","","38 FE C4 D1 E4 00 C0 FE"
"00:30:33.137","111","Std","","20 CC D1 E0 00 80 FE D4"
"00:30:33.138","111","Std","","4C D1 E4 00 C0 00 00 00"
"00:30:33.158","112","Std","","00 1B 00 24 1B 00 00 00"
"00:30:33.158","112","Std","","28 00 00 F6 38 D8 01 78"
"00:30:33.158","112","Std","","30 02 88 02 58 BD 1E 03"
"00:30:33.158","112","Std","","38 FE C0 CE C4 01 5C FE"
"00:30:33.159","112","Std","","20 D4 CE B8 01 54 FE C4"
"00:30:33.159","112","Std","","4C CE C0 01 74 00 00 00"
"00:30:33.160","371","Std","","66 55 56 65 00 00 F5 1A"
"00:30:33.160","372","Std","","66 55 56 65 00 00 F5 1A"
"00:30:33.164","300","Std","","00 03 00 18 30 AC 00 89"
"00:30:33.164","300","Std","","28 03 00 E3 00 20 2A 18"
"00:30:33.164","300","Std","","30 00 04 00 00 00 00 00"
"00:30:33.165","300","Std","","5E 00 00 CC 80 C0 AC 00"
"00:30:33.165","3","Std","","61 55 00 00 00 00 00 00"
"00:30:33.165","300","Std","","00 04 00 1E 30 AD 00 B9"
"00:30:33.165","300","Std","","28 7D 05 C8 7E 90 40 60"
"00:30:33.166","300","Std","","30 CC 78 A6 AD 9E B8 12"
"00:30:33.166","300","Std","","38 20 00 00 00 00 01 DE"
"00:30:33.166","300","Std","","45 AB 10 00 92 7F 00 00"
"00:30:33.167","184","Std","","00 BC 00 0A 76 00 FF FC"
"00:30:33.167","184","Std","","4E 1F D0 FF FC 1F D0 00"
"00:30:33.167","100","Std","","00 5A 00 0D C0 00 00 00"
"00:30:33.167","100","Std","","28 00 00 00 00 00 00 09"
"00:30:33.168","100","Std","","52 8F 2C 00 00 00 00 00"
"00:30:33.168","184","Std","","00 BD 00 16 75 EE 00 7C"
"00:30:33.168","184","Std","","28 E8 00 00 00 00 00 00"
"00:30:33.168","111","Std","","00 1E 00 24 1E 00 00 00"
"00:30:33.169","184","Std","","30 00 00 00 00 00 00 00"
"00:30:33.169","111","Std","","28 00 00 F6 42 D8 01 78"
"00:30:33.169","184","Std","","5C 00 00 00 00 00 00 00"
"00:30:33.169","111","Std","","30 02 88 02 58 EB 21 03"
"00:30:33.170","300","Std","","00 05 00 07 20 57 00 00"
"00:30:33.170","111","Std","","38 FE BC D1 F0 00 B8 FE"
"00:30:33.170","300","Std","","4B 00 2C A2 00 00 00 00"
"00:30:33.170","111","Std","","20 C4 D1 DC 00 8C FE D8"
"00:30:33.171","111","Std","","4C D1 F4 00 A0 00 00 00"
"00:30:33.173","205","Std","","00 39 00 31 3A 78 02 9C"
"00:30:33.173","205","Std","","28 09 01 00 20 11 00 38"
"00:30:33.173","205","Std","","30 2D CF 9C 75 08 00 22"
"00:30:33.173","205","Std","","38 00 11 C0 08 80 02 B0"
"00:30:33.174","205","Std","","20 06 73 FF FF FF FF FF"
"00:30:33.174","205","Std","","28 FF C8 00 00 1F 1A F5"
"00:30:33.174","205","Std","","30 00 00 51 38 60 95 BE"
"00:30:33.174","205","Std","","5B 39 3B C7 00 00 00 00"
"00:30:33.175","206","Std","","65 56 57 67 00 49 E3 00"
"00:30:33.175","207","Std","","65 55 56 67 02 5E 91 00"
"00:30:33.175","213","Std","","64 54 54 F0 F0 F0 00 00"
"00:30:33.183","301","Std","","66 ED 30 EC 00 00 F9 B9"
"00:30:33.185","112","Std","","00 1C 00 24 1C 00 00 00"
"00:30:33.185","320","Std","","66 EB EC A2 83 78 40 02"
"00:30:33.186","112","Std","","28 00 00 F6 56 D8 01 78"
"00:30:33.186","185","Std","","00 16 00 C0 85 00 00 F6"
"00:30:33.186","112","Std","","30 02 88 02 58 AB 1F 03"
"00:30:33.186","185","Std","","28 47 00 00 0F 42 40 00"
"00:30:33.187","112","Std","","38 FE D0 CE BC 01 88 FE"
"00:30:33.187","183","Std","","00 06 00 3B 03 C2 07 4B"
"00:30:33.187","112","Std","","20 D0 CE BC 01 5C FE C8"
"00:30:33.187","183","Std","","28 00 00 00 00 00 00 00"
"00:30:33.188","112","Std","","4C CE BC 01 70 00 00 00"
"00:30:33.188","180","Std","","00 06 00 18 03 C2 07 4B"
"00:30:33.188","180","Std","","28 00 00 00 80 00 00 00"
"00:30:33.188","180","Std","","30 00 00 00 00 00 00 00"
"00:30:33.189","101","Std","","66 10 00 50 7A 00 00 00"
"00:30:33.189","180","Std","","5E 00 00 00 08 5E 76 00"
"00:30:33.189","183","Std","","30 00 00 00 00 00 00 00"
"00:30:33.189","183","Std","","38 00 00 00 00 00 00 00"
"00:30:33.190","183","Std","","20 00 00 00 00 00 00 00"
"00:30:33.190","183","Std","","28 00 00 00 00 00 00 00"
"00:30:33.190","183","Std","","30 00 00 00 00 00 00 00"
"00:30:33.190","183","Std","","38 00 00 00 00 00 00 00"
"00:30:33.191","183","Std","","46 00 00 00 07 46 8E 00"
"00:30:33.191","185","Std","","30 00 00 00 00 00 00 00"
"00:30:33.191","185","Std","","38 00 00 75 30 00 00 0F"
"00:30:33.192","185","Std","","20 42 40 00 00 00 00 00"
"00:30:33.192","185","Std","","28 00 00 00 00 00 75 30"
"00:30:33.192","185","Std","","30 00 00 0D 39 6A 00 00"
"00:30:33.192","185","Std","","38 00 00 00 00 00 00 00"
"00:30:33.193","185","Std","","20 06 C6 60 00 00 00 00"
"00:30:33.193","185","Std","","28 00 00 00 00 00 00 00"
"00:30:33.193","185","Std","","30 00 00 00 00 00 00 40"
"00:30:33.193","185","Std","","38 00 00 00 00 FF FF 8A"
"00:30:33.194","185","Std","","20 D0 00 00 00 00 00 00"
"00:30:33.194","185","Std","","28 75 30 00 00 00 00 00"
"00:30:33.194","185","Std","","30 00 00 00 00 00 00 00"
"00:30:33.194","185","Std","","38 00 00 00 00 00 20 00"
"00:30:33.195","185","Std","","20 00 00 00 00 00 00 00"
"00:30:33.195","185","Std","","28 00 00 00 00 00 00 00"
"00:30:33.195","185","Std","","30 00 00 00 0D C9 00 00"
"00:30:33.195","185","Std","","38 00 00 00 00 00 00 00"
"00:30:33.196","185","Std","","20 00 0E AA 00 00 00 00"
"00:30:33.196","185","Std","","28 00 00 00 00 00 00 02"
"00:30:33.196","185","Std","","30 00 03 02 10 32 00 00"
"00:30:33.196","185","Std","","38 00 00 00 00 00 00 00"
"00:30:33.197","185","Std","","20 00 00 00 00 00 00 00"
"00:30:33.197","185","Std","","28 00 00 00 00 00 00 00"
"00:30:33.197","111","Std","","00 1F 00 24 1F 00 00 00"
"00:30:33.197","185","Std","","30 00 03 DC 00 00 00 00"
"00:30:33.198","111","Std","","28 00 00 F6 61 D8 01 78"
"00:30:33.198","185","Std","","5E 00 00 00 00 00 00 00"
"00:30:33.198","111","Std","","30 02 88 02 58 EC 22 03"
"00:30:33.198","18F","Std","","00 0D 00 20 02 00 00 F6"
"00:30:33.199","111","Std","","38 FE D0 D1 EC 00 B4 FE"
"00:30:33.199","18F","Std","","28 47 00 00 00 00 00 00"
"00:30:33.199","111","Std","","20 D4 D1 EC 00 C0 FE C0"
"00:30:33.199","18F","Std","","30 00 00 00 C0 00 00 00"
"00:30:33.200","111","Std","","4C D1 D8 00 98 00 00 00"
"00:30:33.200","18F","Std","","38 00 00 00 00 00 00 00"
"00:30:33.200","287","Std","","00 10 00 26 11 26 00 22"
"00:30:33.200","18F","Std","","47 00 00 00 00 00 00 00"
"00:30:33.201","287","Std","","28 00 A1 FF FF FF FF FF"
"00:30:33.201","287","Std","","30 FF 35 30 35 31 33 46"
"00:30:33.201","287","Std","","38 63 0F 63 00 FF FF FF"
"00:30:33.201","287","Std","","20 FF 30 30 44 45 FF FF"
"00:30:33.202","287","Std","","4E FF FF 36 36 35 41 00"
"00:30:33.215","112","Std","","00 1D 00 24 1D 00 00 00"
"00:30:33.215","112","Std","","28 00 00 F6 74 D8 01 78"
"00:30:33.215","112","Std","","30 02 88 02 58 41 20 03"
"00:30:33.216","208","Std","","00 59 00 0B 58 CB 3C FF"
"00:30:33.216","112","Std","","38 FE D0 CE A0 01 50 FE"
"00:30:33.216","208","Std","","4F FE FF FF FF FF FF 00"
"00:30:33.216","112","Std","","20 C8 CE D4 01 78 FE C0"
"00:30:33.217","112","Std","","4C CE C0 01 6C 00 00 00"
"00:30:33.228","111","Std","","00 20 00 24 20 00 00 00"
"00:30:33.229","111","Std","","28 00 00 F6 7E D8 01 78"
"00:30:33.229","111","Std","","30 02 88 02 58 F8 23 03"
"00:30:33.229","111","Std","","38 FE C0 D1 F8 00 9C FE"
"00:30:33.229","111","Std","","20 CC D1 FC 00 A4 FE C8"
"00:30:33.229","111","Std","","4C D1 E4 00 90 00 00 00"
"00:30:33.235","18F","Std","","00 0E 00 20 02 00 00 F6"
"00:30:33.235","18F","Std","","28 79 00 00 00 00 00 00"
"00:30:33.235","18F","Std","","30 00 00 00 C0 00 00 00"
"00:30:33.236","18F","Std","","38 00 00 00 00 00 00 00"
"00:30:33.236","18F","Std","","47 00 00 00 00 00 00 04"
